mean_r,mean_g,mean_b,std_r,std_g,std_b,contrast,entropy,label
125.85505058746736,104.29852725195822,95.55362679503916,69.67907422068,79.72900707689591,82.7869127689642,24.59625714869281,7.385669836196362,2
193.10240392460835,118.93793346116188,112.40134423955614,41.49937309717739,79.37124881879183,76.97887994214364,18.743014705882352,7.40923025063082,2
234.53224441807313,215.10557313642758,192.08743736814347,22.06224472194936,40.25200559629591,62.90580561567655,32.147975352112674,5.340293146333044,2
216.4921645894428,194.36800082478007,175.23900293255133,39.96969627408118,57.32816218250601,82.44842592290901,71.31438419117647,7.2228768784972015,2
232.94107142857143,231.96830357142858,226.6383756868132,36.49174149127831,36.79399220109294,36.91816151381356,416.5730658039648,4.496319482647295,2
108.00387573242188,89.61253356933594,72.30795288085938,44.53605905630771,44.982868250607495,46.695592036721784,143.36553308823534,7.610500707401402,2
168.6125825711382,128.63022950542006,93.34727515243902,75.50137832422465,70.68475988699869,73.0447138356226,74.19065837717201,8.62445785677701,2
213.71844482421875,196.55528259277344,202.47747802734375,60.52219012219608,69.3073514698411,70.16053616906429,2287.9817095588237,7.9355888927107205,2
173.53744660521582,154.79133880395685,141.97845941996403,34.665914237073444,44.81129739696387,39.42488275303596,360.7507405840034,8.47982024748588,2
169.59093569884726,159.97746307636888,143.23341813760806,48.49889091143661,53.101855960599224,60.44416111110465,117.28947279199866,8.242528958387268,2
212.509030577957,201.71741641465053,191.4684874831989,33.5688428599397,43.239858244328076,61.87036013535786,82.94864010120178,7.292901852500365,2
166.2241798020528,139.71818869134898,114.8996288489736,71.07033484173468,80.17839791439226,91.2910064926004,721.8964958639707,9.306111497591683,3
121.16391971279373,99.3212202186684,76.54779291775456,68.91873722962919,66.01610425976101,64.4236783338762,282.6289676047121,9.228241058415794,3
198.1816341790429,179.2962948638614,168.51166718234325,57.61675148803056,67.01367377530869,72.92959274643212,341.67276748758275,7.59100175722994,3
150.37712140992167,146.98820985639688,146.39278720626632,59.9101555796898,72.99540889560596,97.12351740536513,522.7247836993805,8.826857557782443,3
132.86681502139365,127.08520209352078,119.33876451711491,58.84510763793254,65.78560369546568,74.49407549075825,393.28535730698536,9.430587614182679,3
158.87805972584857,134.2584550424282,101.72404332571801,55.380397570561975,61.15211925588945,55.2923776515097,182.49833319698953,9.013133424387714,3
140.98978271484376,85.8454345703125,61.618017578125,65.72355847245049,62.440457857834446,63.15747182743506,496.1107219827587,9.118683270002323,3
136.51373487903226,129.68979105571847,119.26341413123167,58.91258714773569,61.68193441403682,65.06832899383846,205.90294117647053,9.10704046875397,3
136.57530268324606,126.11717727421465,112.56079229384817,57.8453053124045,59.22345812191066,63.99393922477154,405.51125141155944,9.150353376191951,3
141.84726677052785,122.33723194648094,67.39086556085044,66.4932335143019,66.68453957498865,75.11950357349826,353.80909665919154,9.081100069639078,3
167.18605663489737,153.9184498717009,141.09071435117303,63.2262468065119,69.84903734690873,79.17324893934297,417.2656135110295,8.882378402429197,3
175.19983927408853,152.3869425455729,130.83875528971353,56.813460901219486,64.44390191899984,87.13211067685748,110.1689886586162,7.9541477664109905,3
142.8562217620482,125.7073983433735,115.46462725903615,67.19060680596662,82.91320128618295,93.97126484724947,200.2205615942029,8.70291842663055,3
139.89405822753906,134.22445678710938,123.26626586914062,66.70523266799815,63.72220262735718,66.87780113111747,282.002512254902,6.54534121964023,3
113.51418585526316,101.81015853435673,89.18614080774854,66.4119027419625,67.16003243488142,67.63899954331156,536.4568708760999,9.518838142587425,3
153.51764112903226,126.68693869134897,115.50340221774194,52.01640366628648,54.30899347453585,60.41802151236678,398.7468979779413,9.402505451681566,3
153.02359411851415,131.36043447818398,120.32846587558963,63.57109247173139,72.25221422108004,80.36413137628293,128.23673906619388,7.71464020160993,3
178.54803466796875,158.0007568359375,139.5396728515625,54.12131994644786,63.095385994553624,63.09809809870065,394.80716911764705,9.145337930062333,3
109.10087585449219,81.26548767089844,47.35548400878906,75.58820290028484,61.76456070080115,48.33366789605622,696.6888480392158,9.311765601054436,3
143.05385117493472,118.08407106723237,75.19292591383812,59.81223916420972,58.05747116086071,75.79089857847664,190.5825834424084,8.692534630974855,3
182.36073996803978,132.96347878196022,63.06510786576705,42.997019939217324,40.165017836004544,37.35460880840673,88.35713808760687,8.208749956403521,4
167.24880981445312,153.5437469482422,120.63421630859375,48.654567314736596,53.028513680892054,59.69681770279303,198.9256893382353,8.770198886901618,4
206.91197628913443,169.93063708563537,105.82735526012891,32.52527094937166,36.11849133215675,62.229391475932616,36.370855915590404,7.73982315896261,4
203.07163752753303,133.23766175660793,124.11919224944934,42.31501831830547,43.06702985657369,68.5648442733686,18.432377897350996,6.972048851285717,4
167.46270751953125,152.34432983398438,106.9224853515625,64.44992426444969,68.33375500408982,92.07250415787482,170.24753182114884,8.737489765801786,4
218.0847219408428,183.01370036466776,135.97142802876823,43.24137299159239,55.54039513267982,89.18605248524614,69.30976055194806,7.3072405698758605,4
170.78924560546875,137.29959106445312,93.374755859375,58.38771654576057,63.101029843334096,86.87018051823203,97.48582327023499,8.333296455491654,4
220.2497266344383,211.76837304327807,198.62333103130754,47.71896265722567,55.04453232285116,74.73918314214629,30.295145295202946,5.718877305196322,4
113.17720814443005,86.47014653497409,44.21819340997409,66.35264618053235,61.266694676485976,51.37826015562692,270.7355316558442,9.120219132265543,4
176.19532037550402,155.00341796875,128.47854712701613,49.528958815062644,55.768378786646444,70.79849323332778,87.21938920454545,8.433876522558977,4
182.4302717192082,153.02420500366568,120.43925265762464,69.74818532592175,90.07644487419859,109.30639730900555,231.48261718750004,7.638249166997467,4
155.88204956054688,115.2698974609375,83.5361836751302,73.38342738389491,76.71448688985329,73.79074266428516,119.52649722584853,8.547505831219132,4
179.82788149350648,144.42848011363637,112.04519074675325,28.268254607665753,45.71492936898299,69.01557418229798,14.568023681640625,7.210171649687682,4
164.4720255533854,154.08462524414062,140.50762939453125,64.99152800844577,68.39032907831829,72.78783645172243,128.9118696964752,8.4354092794451,4
153.069098907767,104.24833131067962,75.17005461165049,52.697648438114804,70.17084659327507,72.60087388226232,65.83306047338029,8.411692919566676,4
100.06073069852941,82.81761259191177,52.41364889705882,89.38003270085119,83.53272075408283,76.69487093821226,403.41641291810834,7.633413978268129,4
125.8894551595052,98.97139485677083,86.3409932454427,64.87472776847173,71.41893631907189,75.25656910800025,206.41428717320264,8.282157168014972,4
173.18588256835938,122.57218933105469,63.75535583496094,53.58808586294607,57.21509303685496,47.671742266088145,603.1105851715687,9.077304592598331,4
130.2191365559896,100.01076253255208,54.1138916015625,78.56334017078711,74.90575299941653,55.0203648514884,218.7195761259791,8.536237185318656,4
211.86920864427861,166.54732198383084,120.51393423507463,36.81265646853791,60.186442804390076,79.05405646430448,97.60307239713217,7.986693626757395,4
192.28879342339667,170.16718007719714,149.3460046763658,53.05782153113613,76.27899901166691,86.43914626536126,431.0843470982143,8.11750241114682,5
136.96220159151193,138.928174734748,123.70614016909815,75.42392831539424,63.92769888680964,63.50053233265599,83.73697404691319,7.774999006302626,5
195.3171469155844,187.9606229707792,181.02956574675324,62.54650239354276,69.23444491143127,73.44471481864186,200.58485357779475,7.3677450204254304,5
144.0614656690141,129.14229753521127,114.68726892605633,55.53611713541151,59.30163979963337,61.37829772899955,194.7788444562147,8.656695854400917,5
134.11929321289062,118.11546834309895,107.44164021809895,61.22337956934957,62.296530154275345,63.8476181466484,527.2705575980392,9.424573272564379,5
190.59330240885416,181.10750325520834,175.02642822265625,56.57082374928433,64.34526548838953,73.6351013224029,360.368821486928,7.770996552452424,5
206.44316609700522,170.6041463216146,142.9426066080729,41.06068240269519,72.92050202082342,79.4117567726369,184.97965282310707,7.9031154324235695,5
182.0213623046875,140.72923787434897,106.19046020507812,59.43978195123027,67.23766675164143,69.5350735586619,307.71993309399477,8.930636459406461,5
226.14175934770742,216.96508256004367,205.57010780567686,57.10444974274384,63.61641828183938,70.91472662377656,1209.3546738238513,4.7294399090061,5
220.24432373046875,210.77996826171875,198.92941284179688,55.811860786461125,68.56625249034953,80.57091525862198,192.4558823529412,4.160549774664587,5
74.95892333984375,59.06273193359375,61.895263671875,49.395853583872686,50.9900939440889,60.24229817400683,78.707851684953,8.078535402725583,5
196.32521057128906,186.163330078125,180.45428466796875,75.83183333023109,86.56649427012263,91.70724489281405,828.1250919117647,6.082922900854278,5
192.43090187823833,174.6828246437824,172.08012872409327,28.043571709839252,43.45382529191959,48.56485300695416,95.71139896373059,7.719015515867249,5
183.66958318280348,163.5177926300578,96.61558435693641,62.16282793790424,56.62789109238777,89.0255246392547,76.19638813405798,8.152479395357707,5
165.98626708984375,139.1171875,137.32587687174478,63.743275841845886,63.48154099066499,66.53241886288866,463.38263888888895,9.337239882610122,5
140.36025306195967,131.32717939481267,121.37107123559078,81.09564611147344,80.57227271199564,77.83790645571318,422.99266166907506,8.231257683278152,5
202.1396942138672,157.41929626464844,131.9364471435547,41.50047064813808,53.514611241233524,59.770618191918985,372.5858455882354,8.804068896908893,5
182.49574175824176,139.95033482142858,113.72553228021978,59.84329552792212,76.37271019608934,75.31615764834623,47.15945931993393,7.878723239883352,5
191.73904875366568,165.72507331378299,150.05391999633432,56.347371889497225,63.79692832413049,70.17870344310835,795.205698529412,9.398510286712666,5
140.8785064875731,117.93538697002924,109.66702074195906,62.17372223450295,68.7357376125259,75.40525711949606,33.26980617668622,7.713173441433853,5
175.60249837239584,131.89599609375,118.02621459960938,55.81572570034566,82.3163280967909,83.91939331060057,266.639870267624,8.926994200265861,6
191.57641636690647,170.09235611510792,134.16155575539568,56.74298721064441,69.85039754605833,94.86787936905196,575.6027987022146,8.634046792243797,6
171.9980723727154,154.1454695659269,117.90947291122716,61.29581569587429,59.98523076965427,69.99036006928016,268.1763947971204,8.99608041138412,6
205.04107325819672,181.39964139344264,144.71420338114754,55.914437305194824,66.58658155443186,82.8188714258481,398.27965284474453,7.7013558784702525,6
196.4723663330078,184.5977325439453,151.8902130126953,40.456035714547205,56.04947983524452,86.45138074991425,216.42933517156868,8.41558074235661,6
181.2439982096354,166.36186726888022,141.29645792643228,57.38989112962961,63.898693036394604,80.39950849637741,196.38886846405228,8.260485817663197,6
163.9651999430091,153.30404635258358,135.5135115881459,44.45305207545488,45.26445295938443,77.42904731900141,237.12332078887192,7.790836325624349,6
108.10770670572917,106.74449666341145,81.81282552083333,52.171615830694584,55.59692602673107,45.68492604068235,120.90774926566579,8.691680270614222,6
248.86656188964844,234.8169708251953,217.13682556152344,20.879698843306617,39.384125454854505,65.25059328765687,43.2436887254902,3.2733727940123143,6
210.26940886096605,182.17432278067886,122.00711896214099,42.68259144145788,52.081548210001785,90.00711001382865,352.23098346388167,8.670274268608852,6
141.08297976501305,116.21275293733682,90.75467118146214,61.51434660639721,60.232632809922144,65.08837657729924,272.32891004965956,9.140047748836203,6
201.61361694335938,170.773193359375,117.52577209472656,60.009638458280435,67.37708340070576,98.14359541455649,483.0859068627452,7.279985560570775,6
224.07234221813727,223.04721966911765,196.56295955882354,45.097507636390844,47.04136522312634,79.65315432175954,126.9286684608484,5.854173418164224,6
186.4889933268229,174.740478515625,151.94572957356772,44.892288500822396,47.80178438608416,63.5416119792149,172.05047998366015,8.476437130916693,6
153.5958134710452,135.8472148658192,98.08060778601696,63.31190585415757,64.55415619204967,67.34430019471492,360.8128319759207,9.10103378546703,6
187.1683146158854,163.48043823242188,123.1850077311198,58.87269548392002,65.06916239042731,83.35945311669035,332.89916258169933,8.882667367766388,6
129.12608846028647,104.54013061523438,84.45736694335938,68.78003413963336,64.22616936213967,54.05412455871582,106.83306781045751,8.703907880421635,6
151.8876953125,119.8929443359375,79.35581970214844,59.38492559892272,57.49469459234541,53.696280051194755,417.37598039215686,9.237646962770983,6
163.31269327799478,135.90950520833334,108.40260823567708,62.0688036646564,78.0632514411747,81.24233810351782,331.37314376631855,8.93438759156377,6
164.77125040690103,164.22428385416666,128.42996215820312,68.6720980209025,68.89725920633676,81.67467179008678,413.04113291449084,9.180472972455636,6
210.07233810424805,197.41318893432617,166.04103088378906,61.15853564918744,65.11663566788818,82.07338577130916,504.07902879901974,7.463689580707632,7
191.6646931966146,146.5385538736979,110.05421956380208,43.58681149245691,60.19259402328621,78.54346346562185,207.71752610966053,8.699875142304204,7
160.57061767578125,116.6953125,74.56538391113281,72.24549014066757,73.52405823873283,62.28424647905837,405.8593903186275,9.337408147792976,7
136.01817830403647,112.6005859375,105.60177612304688,62.722506637569914,58.40103772484671,63.11142413856272,159.37550995430806,8.91200399390411,7
159.9059521627566,126.17279142228739,92.790860978739,67.85907380635327,80.18661147361239,81.67714298270258,130.75504365808825,8.68862048846251,7
209.10695470100865,183.37255718659944,163.48043497838617,47.27161184734351,67.14251847084071,80.88984951658847,515.9280103972424,6.901597978407525,7
212.91627197265626,153.57034912109376,64.800341796875,53.47710893957622,63.28073577896328,72.07275752884824,389.6599264705881,8.438110055180129,7
122.51255289713542,107.5947774251302,90.38846842447917,75.45705113545256,65.10748816724298,59.95724669420118,141.774795751634,8.85564883755279,7
125.00703938802083,122.77403767903645,85.92928059895833,59.852217288189905,62.54861485731316,52.9640260267906,111.10538715731073,8.189707190309658,7
177.8843907828283,163.0613952020202,101.70707070707071,50.51911909970264,56.646702445307604,80.17335148039648,95.3684137658228,8.301482943893705,7
177.30245971679688,164.7147216796875,139.24678548177084,44.19331524797301,55.762596785438134,76.53006201812194,129.03046467036552,8.539287005170063,7
86.83936262829911,50.88787573313783,47.80059796554252,60.95406754462798,58.62518646210179,53.456625152021765,179.13017003676475,7.558950505104162,7
162.33620068705673,122.52494736258865,77.67837156471631,69.19263727599275,74.36254505920473,80.26761697985053,153.42783863434164,8.490698916780877,7
152.9416961669922,145.1141815185547,125.90513610839844,65.39401478821385,65.17299467508596,69.08600455861612,743.0191636029411,9.596623897976393,7
142.78205572780678,123.376764441906,100.94789286879896,81.5829715531279,77.67466426812295,72.87819791433144,101.16104589332461,8.376838749079278,7
203.68984375,162.30711710164834,139.6345724587912,49.66709987821637,78.5183914518539,101.81312203314256,220.83220333149785,8.170233103353837,7
146.8820756621447,105.94743217054264,83.21949693152455,65.44445335231572,65.02531513490159,64.93852150779786,343.2100469559586,9.430684581456008,7
127.91638792155425,116.8007927052786,79.75324184384164,72.2738120136945,65.42894483434617,77.41349493422024,315.9801125919118,9.161685397314905,7
156.20707204634465,132.9829063315927,120.23064213446476,61.95521648504539,63.50663944679109,70.75257042998273,305.5539716950263,8.630829747431946,7
159.73080357142857,138.0554991883117,58.69884334415585,89.22796856474018,75.02768160821039,47.7569537786341,173.10479736328125,8.46910105453837,7
181.34436813186812,148.33483001373625,92.79561298076923,46.42706552580165,61.27846097378296,91.60227533837578,89.81018550385464,8.062508052531642,8
124.37979357049609,106.53160696801567,61.140319027415146,57.811906023959914,50.85755542415986,38.2455280713592,56.956663121727765,8.047990015018392,8
169.0415683962264,153.43810190644655,129.72260711477986,63.436451192312575,70.62479807530704,78.64286037483002,379.76597003154575,8.694879403137618,8
202.45822454308095,189.55908330613576,162.82238291449087,34.607305902296744,46.65485508631361,70.4805102374818,15.461683982329845,7.288582291833674,8
201.60856119791666,182.50727335611978,154.14628092447916,24.11282857191654,35.23613562669179,54.331582365020104,102.45031005221932,8.16976039295738,8
148.18107132847533,149.68307700392376,143.13679757567266,60.977116917623796,57.01242583875148,52.92268373461278,114.52241046348313,8.00416255370589,8
204.50175107758622,169.47246884370315,130.22580701836583,49.83817301276613,52.07407547145303,54.63534488577588,39.16390413851351,7.522259330974407,8
159.16701577596618,142.75498188405797,129.23939462560386,64.00836854143259,62.93157736214024,61.66516918223381,221.87681598062954,8.443040303379366,8
177.8919406821149,148.4487699902089,110.47315600522194,34.84799993129962,30.905279274577552,26.940638267041223,9.397588759816754,7.081373057790518,8
129.49632282021605,114.28126205632717,88.35560136959876,71.58112601275639,72.41092214174097,72.76979110730322,394.9064918730651,9.245762471960186,8
156.81927490234375,117.2940673828125,79.13288879394531,52.574878227283754,62.42097209884698,62.86539231671874,140.9,8.59991106991108,8
170.71621704101562,130.5355224609375,69.976318359375,58.1393101562336,64.7406549732034,80.60261499276612,172.3297794117647,8.587211326697979,8
151.84800952842377,128.5946887112403,100.1030967377261,62.69623838130476,64.15193359731468,67.5634122127886,59.43765179727981,8.194704283495541,8
125.84055397727273,88.82145802785924,62.56544400659824,47.89967096581541,51.3209159112633,52.90375550451006,149.4743566176471,8.24021961499041,8
180.4960479736328,154.36753845214844,130.9346160888672,39.31763883911217,49.02664022488935,55.36497924653554,52.37066482843139,7.864282377503305,8
211.17944415983607,188.8509605532787,156.49563268442623,28.67870320497272,32.85093331273695,44.81975921362598,11.673429765348764,6.344137960180154,8
175.05085245768228,149.89844767252603,121.8651835123698,47.53149727414034,65.53855845903534,85.5945888316367,52.50700677219322,8.03989781355804,8
227.71497599283853,217.082275390625,203.70157877604166,45.2510506144402,57.44308623229001,75.12875690360237,199.27974053524807,4.51299220592678,8
201.47075398763022,180.33446248372397,164.44896443684897,35.76098804235524,56.72008221720061,61.05574281605869,308.55581959856397,8.241815588658724,8
191.92957589285714,186.88339533730158,150.6991195436508,40.46154679588727,40.97333424468256,47.78878337732653,59.604062997611464,7.627105552754513,8
165.50599704019822,127.82316905286343,115.65954536068281,56.105891317912246,61.663909672890775,60.36154661253772,206.1795754001103,9.027538859233449,9
128.4598361137218,108.1820664943609,99.38856907894737,83.07155785952231,72.65550339575191,56.22536799628111,826.2595164381543,9.312729542801641,9
166.70094401041666,149.8405056423611,125.99820963541667,49.26250201737106,52.989295486125634,58.93217513657019,130.51423224233983,7.977673262012387,9
166.1481654770195,120.76757268454038,95.25383008356546,69.9363191666727,53.74243405243819,58.792626131932614,202.69238826815646,8.738978112500394,9
176.64153035481772,162.39820353190103,154.61871337890625,73.21602789000798,74.60613562741321,75.93317424173745,267.19974910248044,8.066963330994685,9
139.01331170352324,81.90847544977511,61.202474934407796,61.099310585092695,55.43809975259487,51.5792213036364,88.92803936749249,8.384863825358975,9
194.6754150390625,187.95142618815103,187.66183471679688,45.565172311766474,60.38509224501043,72.42681933263053,186.72380874673632,7.008033741095961,9
143.876798478739,116.36183788489735,84.54800907258064,77.2036473018141,67.54523451967675,73.44939831498995,41.72602251838234,7.250988618996225,9
176.6096954345703,110.12635803222656,85.68466186523438,66.58635977046278,48.28766843798598,52.9455513043821,335.3350643382353,9.180931988890775,9
95.4759782807918,65.43161198680352,33.83794217375367,76.5820118941655,63.86628852727599,46.154158141837264,360.4977941176471,8.498717735450715,9
113.7410300925926,85.17846257716049,67.80102237654322,98.62678800747825,66.92534730108886,62.07238384455967,135.14143719059408,8.033749083016508,9
125.81182843839541,76.76044278295129,78.24017281518624,70.49755855819798,56.98576030598903,52.53587155975804,151.0106411637931,8.627648118327592,9
138.16537434407797,79.74523285232384,56.95866519865068,44.11657216038543,54.60009443242059,49.09251398020629,23.212175065690683,7.676462879864288,9
168.1135260280679,90.53866473563968,63.91351174934726,67.40969167801879,68.18806960748155,64.03016215429302,127.00408008835082,8.565324971871082,9
224.35300727739727,124.69571382705479,52.72624143835616,22.107538333315134,34.93601853618613,52.55584205249636,9.749418978832951,6.984942618523971,9
222.6423384464752,191.6373612924282,163.43772437989557,28.97927253795693,58.8188206241615,85.8217836372658,141.5329986092932,7.480451328071469,9
219.7942413744344,196.49199307126696,160.49104744061086,41.65235960238214,45.87905452882315,46.65096357178393,730.221524265815,6.3885196422966395,9
233.97358852923628,190.81923105608593,192.04182204653938,27.971329750982584,84.91545335940704,82.54831353566777,26.82270484449761,3.6461027709680853,9
209.62281013257575,122.96968710542929,106.91107362689394,49.82823905432756,71.97865383816522,85.44615433180856,187.43037974683543,8.394179781479462,9
137.1910603841146,124.07833862304688,107.50162760416667,89.47877301886822,85.52361804029564,87.87259883082326,315.17549019607844,8.66141690502506,9
178.53323364257812,139.68373107910156,133.2569580078125,53.4798103265628,43.93686684365065,61.5669658549724,59.25180759803922,8.204081579886594,10
144.86780964425589,129.1176668570496,109.69960631527415,50.73078205475251,52.10052148170243,53.57911895747058,45.237105284685875,8.284197951399653,10
164.63757789589442,156.20962014296188,147.75951933651027,45.481419229834096,51.88790771038518,59.850193545991786,114.85614659926472,8.194453994216996,10
124.60474706744868,119.11774880865103,124.57504353005865,41.86679053998999,51.71954663449807,62.66734126021519,52.736029411764704,8.322618259113208,10
159.24058376099705,147.5186377382698,123.9765510447214,71.3356967513528,75.64275497422655,87.51221577641739,193.5346622242648,8.640301342541889,10
185.77577437683286,181.17511684384164,161.62375137463343,41.77646373378323,49.960590681118845,65.7933592308677,71.86700367647059,7.687363590856705,10
100.24581882331378,105.25562454178886,87.27950879765396,80.60573904758871,66.88182988687215,67.2262459875392,233.78619025735293,7.222182274113674,10
213.4683992346939,188.65297353316328,154.11100924744898,53.192884653835506,67.03634162496354,96.24910967301939,466.3277016232107,6.736851542925328,10
147.67430623372397,121.54102579752605,80.31385294596355,57.40201091924463,45.542065585371525,41.819313206007514,64.3115106886423,8.410686889060543,10
185.08556111653647,152.6448771158854,99.0449930826823,59.101577245925505,64.32297881819005,54.503021436066035,141.6978520724543,8.705203150932645,10
209.25859375,195.75420673076923,173.38364182692308,61.20168476612919,52.77347972790331,70.91479953089146,993.0062383107088,8.04628021877814,10
